YEAR,FIELD,WELL,PRODUCTION
2018,G16a-A,G16-A-01,44266.074226675
2018,G16a-A,G16-A-02,29447.44797563
2018,G16a-B,G16-A-03,66882.358934735
2018,G16a-B,G16-B-02,14289.47350264
2018,G16a-C,G16-B-01,119274.92655748
2018,G16a-D,G16-B-04,64094.63739099
2018,G17a-S1,G17-S-01,62119.43458837501
2018,G17cd-A,G17-A-01,264.90287039500004
2018,G17cd-A,G17-A-02,47660.128210055
2018,Gaag,GAAG-02,2736.4336862750006
2018,Gaag,GAAG-03,42555.909323575004
2018,Gaag,GAAG-04,0.0
2018,Gasselternijveen,GASSELTERNIJVEEN-01,0.001054915
2018,Geesbrug,GEESBRUG-01,17943.292920365
2018,Geestvaartpolder,'S-GRAVENZANDE-03,0.0
2018,Groet,GROET-01,21891.08550114
2018,Groet,GROET-03,0.0
2018,Groet,GROET-04,0.0
2018,Groet,GROET-06,0.0
2018,Groet-Oost,GROET OOST-01,0.0
2018,Grolloo,GROLLOO-01,5158.38244224
2018,Groningen,'T ZANDT-02,0.0
2018,Groningen,'T ZANDT-03,13863.516759195
2018,Groningen,'T ZANDT-04,2.14147745
2018,Groningen,'T ZANDT-05,31.353128715
2018,Groningen,'T ZANDT-06,0.0
2018,Groningen,'T ZANDT-07,19360.485774750003
2018,Groningen,'T ZANDT-09,0.0
2018,Groningen,'T ZANDT-10,0.0
2018,Groningen,'T ZANDT-12,0.0
2018,Groningen,AMSWEER-01,111035.10153312999
2018,Groningen,AMSWEER-02,151006.437459255
2018,Groningen,AMSWEER-03,178493.939867915
2018,Groningen,AMSWEER-04,0.0
2018,Groningen,AMSWEER-05,146487.59723576502
2018,Groningen,AMSWEER-06,182734.6760147
2018,Groningen,AMSWEER-07,125025.45810718
2018,Groningen,AMSWEER-08,147083.34360337502
2018,Groningen,AMSWEER-09,139549.11641033
2018,Groningen,AMSWEER-10,123107.75977612998
2018,Groningen,AMSWEER-11,0.0
2018,Groningen,AMSWEER-12,364517.631979445
2018,Groningen,BIERUM-01,238926.40396929497
2018,Groningen,BIERUM-02,170174.92342943
2018,Groningen,BIERUM-03,188567.58798658004
2018,Groningen,BIERUM-04,124108.90892332498
2018,Groningen,BIERUM-05,62385.648718115
2018,Groningen,BIERUM-06,201132.03072394
2018,Groningen,BIERUM-07,163865.43461783003
2018,Groningen,BIERUM-08,136488.233066655
2018,Groningen,BIERUM-09,165379.050922875
2018,Groningen,BIERUM-10,136668.61825708
2018,Groningen,BIERUM-11,190071.90838064504
2018,Groningen,BIERUM-12,177137.86245914001
2018,Groningen,BIERUM-13,181211.91254169
2018,Groningen,DE EEKER-101,44544.61081853
2018,Groningen,DE EEKER-102,58.114212435
2018,Groningen,DE EEKER-103,85126.53893106
2018,Groningen,DE EEKER-104,56087.524505810004
2018,Groningen,DE EEKER-105,97941.37207316
2018,Groningen,DE EEKER-107,77074.87909526001
2018,Groningen,DE EEKER-108,93783.41827117
2018,Groningen,DE EEKER-109,103293.581432755
2018,Groningen,DE EEKER-110,95206.95221962
2018,Groningen,DE EEKER-111,123151.44802593999
2018,Groningen,DE EEKER-112,105232.316878735
2018,Groningen,DE EEKER-201,91137.07432589501
2018,Groningen,DE EEKER-202,86587.93588869
2018,Groningen,DE EEKER-203,95377.93495265
2018,Groningen,DE EEKER-204,24913.67015574
2018,Groningen,DE EEKER-205,43652.34999763501
2018,Groningen,DE EEKER-206,87281.69651878
2018,Groningen,DE EEKER-207,100447.11694723499
2018,Groningen,DE EEKER-208,118968.84929972
2018,Groningen,DE EEKER-209,91246.283346355
2018,Groningen,DE EEKER-210,116236.61733989001
2018,Groningen,DE PAAUWEN-02,0.022153215
2018,Groningen,DE PAAUWEN-03,0.0
2018,Groningen,DE PAAUWEN-04,0.0
2018,Groningen,DE PAAUWEN-05,0.0
2018,Groningen,DE PAAUWEN-06,0.0
2018,Groningen,EEMSKANAAL-01,980.209084445
2018,Groningen,EEMSKANAAL-02,25841.977422185
2018,Groningen,EEMSKANAAL-03,20472.735405
2018,Groningen,EEMSKANAAL-04,45092.990447725
2018,Groningen,EEMSKANAAL-05,30311.588982285
2018,Groningen,EEMSKANAAL-06,9679.096194770002
2018,Groningen,EEMSKANAAL-07,50980.842392805
2018,Groningen,EEMSKANAAL-08,35433.74669834001
2018,Groningen,EEMSKANAAL-09,256.687192375
2018,Groningen,EEMSKANAAL-10,2586.192691975
2018,Groningen,EEMSKANAAL-11,2411.365848685
2018,Groningen,EEMSKANAAL-12,66027.64675834999
2018,Groningen,EEMSKANAAL-13,0.0
2018,Groningen,FROOMBOSCH-01,100490.18912668499
2018,Groningen,FROOMBOSCH-02,97985.71542518502
2018,Groningen,FROOMBOSCH-03,99708.64796453
2018,Groningen,FROOMBOSCH-04,100631.28084318999
2018,Groningen,FROOMBOSCH-05,79281.950105045
2018,Groningen,FROOMBOSCH-06,91475.99530726501
2018,Groningen,FROOMBOSCH-07,64566.558890815
2018,Groningen,FROOMBOSCH-08,110048.20745232998
2018,Groningen,KOOIPOLDER-01,86753.38559254502
2018,Groningen,KOOIPOLDER-02,98015.83641318
2018,Groningen,KOOIPOLDER-03,104046.95847424
2018,Groningen,KOOIPOLDER-04,114801.29155157003
2018,Groningen,KOOIPOLDER-05,83807.27700087
2018,Groningen,KOOIPOLDER-06,114347.36162707
2018,Groningen,KOOIPOLDER-07,100056.35638785001
2018,Groningen,KOOIPOLDER-08,69318.377092055
2018,Groningen,KOOIPOLDER-09,86748.372636465
2018,Groningen,KOOIPOLDER-10,122346.75464428
2018,Groningen,KOOIPOLDER-11,115190.62164621503
2018,Groningen,KOOIPOLDER-12,211487.85594612497
2018,Groningen,LEERMENS-01,0.0
2018,Groningen,LEERMENS-02,3094.845277185
2018,Groningen,LEERMENS-03,0.0
2018,Groningen,LEERMENS-04,72.969525465
2018,Groningen,LEERMENS-05,6.060486675000001
2018,Groningen,LEERMENS-06,0.0
2018,Groningen,LEERMENS-07,15.38910002
2018,Groningen,LEERMENS-08,3682.6228168850002
2018,Groningen,LEERMENS-09,0.0
2018,Groningen,LEERMENS-10,718.09329948
2018,Groningen,LEERMENS-11,3213.26265068
2018,Groningen,OUDEWEG-01,103130.92303399
2018,Groningen,OUDEWEG-02,126661.22618481999
2018,Groningen,OUDEWEG-03,133301.99839319
2018,Groningen,OUDEWEG-04,161164.25197119502
2018,Groningen,OUDEWEG-05,121596.44424069999
2018,Groningen,OUDEWEG-06,125334.709604175
2018,Groningen,OUDEWEG-07,0.0
2018,Groningen,OUDEWEG-08,122868.90275708502
2018,Groningen,OUDEWEG-09,117177.326187075
2018,Groningen,OUDEWEG-10,116380.39697981502
2018,Groningen,OUDEWEG-11,156292.884472665
2018,Groningen,OVERSCHILD-01,31.064082005000003
2018,Groningen,OVERSCHILD-02,0.0
2018,Groningen,OVERSCHILD-03,0.0
2018,Groningen,OVERSCHILD-04,0.0
2018,Groningen,OVERSCHILD-05,0.0
2018,Groningen,OVERSCHILD-06,0.0
2018,Groningen,OVERSCHILD-07,0.0
2018,Groningen,OVERSCHILD-08,0.0
2018,Groningen,OVERSCHILD-09,0.0
2018,Groningen,OVERSCHILD-10,0.0
2018,Groningen,OVERSCHILD-11,0.0
2018,Groningen,SAPPEMEER-06,82851.38054243001
2018,Groningen,SAPPEMEER-07,70745.92077242001
2018,Groningen,SAPPEMEER-08,83554.57633228
2018,Groningen,SAPPEMEER-09,86218.82429493501
2018,Groningen,SAPPEMEER-10,85145.372328555
2018,Groningen,SAPPEMEER-11,84472.764854045
2018,Groningen,SAPPEMEER-12,100955.906671395
2018,Groningen,SAPPEMEER-13,102670.94633671
2018,Groningen,SAPPEMEER-15,8855.218128920002
2018,Groningen,SCHAAPBULTEN-01,34817.46113568
2018,Groningen,SCHAAPBULTEN-02,74681.442581915
2018,Groningen,SCHAAPBULTEN-03,52770.816890229995
2018,Groningen,SCHAAPBULTEN-04,73873.331275655
2018,Groningen,SCHAAPBULTEN-05,0.0
2018,Groningen,SCHAAPBULTEN-06,74668.26985831
2018,Groningen,SCHAAPBULTEN-07,33500.259454485
2018,Groningen,SCHAAPBULTEN-08,58600.512426274996
2018,Groningen,SCHAAPBULTEN-09,61210.01557500499
2018,Groningen,SCHAAPBULTEN-10,69216.126290935
2018,Groningen,SCHAAPBULTEN-11,51783.031406255
2018,Groningen,SCHEEMDERZWAAG-101,81073.174676745
2018,Groningen,SCHEEMDERZWAAG-102,81369.56781480499
2018,Groningen,SCHEEMDERZWAAG-103,86112.615452735
2018,Groningen,SCHEEMDERZWAAG-104,85808.496117215
2018,Groningen,SCHEEMDERZWAAG-105,77833.5908419
2018,Groningen,SCHEEMDERZWAAG-106,66456.96762573
2018,Groningen,SCHEEMDERZWAAG-107,79761.02181874002
2018,Groningen,SCHEEMDERZWAAG-108,87504.48612746001
2018,Groningen,SCHEEMDERZWAAG-109,73248.194976145
2018,Groningen,SCHEEMDERZWAAG-110,96588.66722763999
2018,Groningen,SCHEEMDERZWAAG-201,60394.920731444996
2018,Groningen,SCHEEMDERZWAAG-202,42958.880524085005
2018,Groningen,SCHEEMDERZWAAG-203,39505.3219503
2018,Groningen,SCHEEMDERZWAAG-204,42984.42423589499
2018,Groningen,SCHEEMDERZWAAG-205,3750.734458775
2018,Groningen,SCHEEMDERZWAAG-206,56075.875079465004
2018,Groningen,SCHEEMDERZWAAG-207,44193.582577705005
2018,Groningen,SCHEEMDERZWAAG-208,50409.25674344
2018,Groningen,SCHEEMDERZWAAG-209,30322.206701760002
2018,Groningen,SCHEEMDERZWAAG-210,79167.99291217001
2018,Groningen,SIDDEBUREN-01,131194.281387935
2018,Groningen,SIDDEBUREN-02,182419.73536110998
2018,Groningen,SIDDEBUREN-03,170077.25412415498
2018,Groningen,SIDDEBUREN-04,130953.61202492
2018,Groningen,SIDDEBUREN-05,169195.22492384497
2018,Groningen,SIDDEBUREN-06,189506.3019895
2018,Groningen,SIDDEBUREN-07,180127.15188651002
2018,Groningen,SIDDEBUREN-08,175872.425456995
2018,Groningen,SIDDEBUREN-09,134221.218621825
2018,Groningen,SIDDEBUREN-10,123896.672684305
2018,Groningen,SIDDEBUREN-11,126920.50319352
2018,Groningen,SLOCHTEREN-02,94767.54109026499
2018,Groningen,SLOCHTEREN-03,105603.32731949001
2018,Groningen,SLOCHTEREN-04,88213.66539519
2018,Groningen,SLOCHTEREN-05,110597.125088175
2018,Groningen,SLOCHTEREN-06,114177.41904022999
2018,Groningen,SLOCHTEREN-07,83265.986400475
2018,Groningen,SLOCHTEREN-08,88381.35046393
2018,Groningen,SLOCHTEREN-09,28367.027240760002
2018,Groningen,SPITSBERGEN-101,21318.500847270003
2018,Groningen,SPITSBERGEN-102,38924.13973918
2018,Groningen,SPITSBERGEN-103,38396.45015788
2018,Groningen,SPITSBERGEN-104,43371.757376445006
2018,Groningen,SPITSBERGEN-105,42270.609671655
2018,Groningen,SPITSBERGEN-106,56276.36167521499
2018,Groningen,SPITSBERGEN-107,61918.93216889999
2018,Groningen,SPITSBERGEN-108,55971.72648626
2018,Groningen,SPITSBERGEN-109,56973.11931882
2018,Groningen,SPITSBERGEN-110,64443.106408025
2018,Groningen,SPITSBERGEN-201,29595.098098690003
2018,Groningen,SPITSBERGEN-202,7345.522942930001
2018,Groningen,SPITSBERGEN-203,43472.57454808
2018,Groningen,SPITSBERGEN-204,42437.613265305
2018,Groningen,SPITSBERGEN-205,48654.801234065
2018,Groningen,SPITSBERGEN-206,56261.60130453501
2018,Groningen,SPITSBERGEN-207,66153.452756505
2018,Groningen,SPITSBERGEN-208,50296.938888475
2018,Groningen,SPITSBERGEN-209,55382.366574060004
2018,Groningen,TEN POST-01,0.0
2018,Groningen,TEN POST-02,5622.033408465
2018,Groningen,TEN POST-03,5536.7699035900005
2018,Groningen,TEN POST-04,0.0
2018,Groningen,TEN POST-05,0.0
2018,Groningen,TEN POST-06,0.0
2018,Groningen,TEN POST-07,0.0
2018,Groningen,TEN POST-08,4089.87380755
2018,Groningen,TEN POST-09,0.0
2018,Groningen,TEN POST-10,0.0
2018,Groningen,TEN POST-11,0.0
2018,Groningen,TJUCHEM-01,105768.81921994501
2018,Groningen,TJUCHEM-02,251174.09792875499
2018,Groningen,TJUCHEM-03,103055.70337482999
2018,Groningen,TJUCHEM-04,120300.90629394501
2018,Groningen,TJUCHEM-05,140976.60629003
2018,Groningen,TJUCHEM-06,129591.15238039501
2018,Groningen,TJUCHEM-07,130057.96387196002
2018,Groningen,TJUCHEM-08,114394.29690525
2018,Groningen,TJUCHEM-09,154521.89739032503
2018,Groningen,TJUCHEM-10,126365.11048940501
2018,Groningen,TJUCHEM-11,143574.53702120998
2018,Groningen,TUSSCHENKLAPPEN-02,89219.270503345
2018,Groningen,TUSSCHENKLAPPEN-03,70292.35268376498
2018,Groningen,TUSSCHENKLAPPEN-04,81006.68760395501
2018,Groningen,TUSSCHENKLAPPEN-05,80845.95442506499
2018,Groningen,TUSSCHENKLAPPEN-06,67748.342877895
2018,Groningen,TUSSCHENKLAPPEN-07,64897.11334132001
2018,Groningen,TUSSCHENKLAPPEN-08,68980.58381482
2018,Groningen,TUSSCHENKLAPPEN-09,83313.050378285
2018,Groningen,TUSSCHENKLAPPEN-10,108731.254731075
2018,Groningen,ZUIDERPOLDER-01,136464.42152527501
2018,Groningen,ZUIDERPOLDER-02,167765.27920202498
2018,Groningen,ZUIDERPOLDER-03,139437.83659172498
2018,Groningen,ZUIDERPOLDER-04,136624.39833010998
2018,Groningen,ZUIDERPOLDER-05,153211.94719484003
2018,Groningen,ZUIDERPOLDER-06,145000.33903691
2018,Groningen,ZUIDERPOLDER-07,152766.28991377002
2018,Groningen,ZUIDERPOLDER-08,162615.652554285
2018,Groningen,ZUIDERPOLDER-09,162253.61522052
2018,Groningen,ZUIDERPOLDER-10,133011.41994661
2018,Groningen,ZUIDERPOLDER-11,187235.391743575
2018,Groningen,ZUIDERPOLDER-12,223235.14570076004
2018,Groningen,ZUIDERVEEN-02,1010.096936225
2018,Groningen,ZUIDERVEEN-03,61101.551324535
2018,Groningen,ZUIDERVEEN-04,42787.982184255
2018,Groningen,ZUIDERVEEN-05,28217.006723694998
2018,Groningen,ZUIDERVEEN-07,46937.66861739
2018,Groningen,ZUIDERVEEN-08,72831.34109423499
2018,Groningen,ZUIDERVEEN-09,69762.179832555
2018,Groningen,ZUIDERVEEN-10,56020.705134795004
2018,Groningen,ZUIDERVEEN-11,64044.094303510006
2018,Groningen,ZUIDERVEEN-12,67010.174545965
2018,Groningen,ZUIDERVEEN-13,125988.10813145
2018,Grootegast,GROOTEGAST-101,39495.10404361
2018,Grouw-Rauwerd,GROUW-01,0.0
2018,Grouw-Rauwerd,GROUW-02,0.0
2018,Grouw-Rauwerd,RAUWERD-01,0.0
2018,Grouw-Rauwerd,RAUWERD-02,0.0
2018,Hardenberg,HARDENBERG-02,10535.134399310002
2018,Hardenberg,HARDENBERG-04,22181.948774770004
2018,Hardenberg,HARDENBERG-06,949.715711455
2018,Hardenberg,HARDENBERG-07,10974.16470435
2018,Hardenberg,HARDENBERG-08,11752.401872725
2018,Hardenberg-Oost,COEVORDEN-58,849.4565898550001
2018,Harkema,TIETJERKSTERADEEL-702,11051.4372281
2018,Harlingen Lower Cretaceous,HARLINGEN-101,0.0
2018,Harlingen Upper Cretaceous,HARLINGEN-02,0.0
2018,Harlingen Upper Cretaceous,HARLINGEN-04,0.0
2018,Harlingen Upper Cretaceous,HARLINGEN-05,0.0
2018,Harlingen Upper Cretaceous,HARLINGEN-06,0.0
2018,Harlingen Upper Cretaceous,HARLINGEN-07,0.0
2018,Harlingen Upper Cretaceous,HARLINGEN-08,0.0
2018,Harlingen Upper Cretaceous,HARLINGEN-09,0.0
2018,Harlingen Upper Cretaceous,HARLINGEN-10,0.0
2018,Harlingen Upper Cretaceous,HARLINGEN-11,0.0
2018,Haven,Q01-HAVEN-A-01,42.227192535
2018,Haven,Q01-HAVEN-A-02,41.338954105
2018,Heinenoord,BLAAKSEDIJK-01,3299.0145812
2018,Hekelingen,SPIJKENISSE OOST-02,12110.49593422
2018,Helder,Q01-HELDER-A-01,141.110704975
2018,Helder,Q01-HELDER-A-03,196.13296154500003
2018,Helder,Q01-HELDER-A-04,150.03950553500002
2018,Helder,Q01-HELDER-A-05,218.214442325
2018,Helder,Q01-HELDER-A-06,157.725616225
2018,Helder,Q01-HELDER-A-07,176.62125370500002
2018,Helder,Q01-HELDER-A-08,136.26970004
2018,Helder,Q01-HELDER-A-09,77.887539195
2018,Helder,Q01-HELDER-A-10,174.39010847999998
2018,Helder,Q01-HELDER-A-11,154.58935393000002
2018,Helder,Q01-HELDER-A-12,188.60825285
2018,Helder,Q01-HELDER-A-14,156.60424158
2018,Helder,Q01-HELDER-A-15,179.640420435
2018,Helder,Q01-HELDER-A-16,101.85098833500001
2018,Helm,Q01-HELM-A-04,0.0
2018,Helm,Q01-HELM-A-05,0.0
2018,Helm,Q01-HELM-A-06,0.0
2018,Helm,Q01-HELM-A-07,0.0
2018,Helm,Q01-HELM-A-08,0.0
2018,Helm,Q01-HELM-A-09,0.0
2018,Hemrik (Akkrum 11),HEMRIK-01,0.0
2018,Hoorn,Q01-HOORN-A-02,0.0
2018,Hoorn,Q01-HOORN-A-03,0.0
2018,Hoorn,Q01-HOORN-A-05,0.0
2018,Hoorn,Q01-HOORN-A-07,0.0
2018,Hoorn,Q01-HOORN-A-08,0.0
2018,Horizon,P09-HORIZON-A-02,312.66098227500004
2018,Horizon,P09-HORIZON-A-03,182.638488865
2018,Horizon,P09-HORIZON-A-04,483.780854255
2018,Horizon,P09-HORIZON-A-05,258.88458032
2018,Horizon,P09-HORIZON-A-06,161.75011695
2018,Horizon,P09-HORIZON-A-07,331.411041485
2018,Horizon,P09-HORIZON-A-08,0.0
2018,Houwerzijl,KRABBUREN-02,0.0
2018,J03-C Unit,J06-A-05,64198.51909070001
2018,K01-A Unit,K01-A-01,379.776784405
2018,K01-A Unit,K01-A-02,101462.21629039002
2018,K01-A Unit,K01-A-03,5610.9072199600005
2018,K01-A Unit,K01-A-04,105370.10882112
2018,K02b-A,K02-A-01,22125.482339565002
2018,K02b-A,K02-A-02,74426.072978375
2018,K02b-A,K02-A-04,34284.213207245004
2018,K02b-A,K02-A-06,25292.85724266
2018,K02b-A,K02-A-07,0.0
2018,K02b-A,K02-A-08,191.91857612
2018,K04-A,K04-A-03,25411.805238400004
2018,K04-A,K04-A-05,37779.75739803
2018,K04-A,K04-A-06,84699.499844825
2018,K04-E,K04-BE-02,19.252198749999998
2018,K04-E,K04-BE-04,79367.71574946001
2018,K04-N,K04-A-04,121883.00873570499
2018,K04a-B,K04-BE-03,11458.831687205
2018,K04a-Z,K04-Z-01,2919.54899672
2018,K04a-Z,K04-Z-02,20673.1059601
2018,K05-C North,K05-CU-02,2897.025506555
2018,K05-C Unit,K05-ENC-05,43807.6450897
2018,K05-F,K05-F-02,3.655280475
2018,K05-F,K05-F-03,0.0
2018,K05-U,K05-CU-01,0.0
2018,K05-U,K05-CU-03,76034.765607625
2018,K05a-A,K05-A-02,78196.58603848501
2018,K05a-A,K05-A-04,104762.10012155001
2018,K05a-A,K05-A-05,166193.67105468496
2018,K05a-B,K05-B-02,56446.927716820006
2018,K05a-B,K05-B-03,166520.10184245498
2018,K05a-D,K05-D-01,2030.3421547499997
2018,K05a-D,K05-D-02,22684.060886980005
2018,K05a-D,K05-D-04,0.0
2018,K05a-En,K05-ENC-04,13126.557359855
2018,K05a-Es,K05-D-03,3.07613214
2018,K06-A,L04-PN-03,530.2255969600001
2018,K06-C,K06-C-02,20262.998259615
2018,K06-D,K06-D-02,42004.03370607
2018,K06-DN,K06-DN-02,11075.529376870001
2018,K06-DN,K06-DN-03,0.06540473
2018,K06-DN,K06-DN-04,1.522242345
2018,K06-G,K06-GT-04,22155.821694964998
2018,K06-G,K06-GT-05,43567.24683984
2018,K06-G,K06-GT-06,30255.14364538
2018,K06-N,K06-N-02,0.0
2018,K06-T,K06-GT-03,0.0
2018,K07-FA,K07-FA-105,11139.283164895
2018,K07-FA,K07-FA-106,5483.500915750001
2018,K07-FB,K07-FB-101,19649.99875718
2018,K07-FC,K07-FD-105,20751.151736544998
2018,K07-FC,K08-FA-106,33561.72407696
2018,K07-FC,K08-FA-110,6896.512087075
2018,K07-FD,K07-FD-101,1.7595982200000002
2018,K07-FE,K07-FD-103,400.89407287499995
2018,K08-FA,K08-FA-101,14829.0878431
2018,K08-FA,K08-FA-103,0.0
2018,K08-FA,K08-FA-104,4341.41406964
2018,K08-FA,K08-FA-108,41359.45321328
2018,K08-FA,K08-FA-109,25361.294853285
2018,K08-FA,K08-FA-202,2558.781780615
2018,K08-FA,K08-FA-203,12625.953776094999
2018,K08-FA,K08-FA-204,10003.800086685002
2018,K08-FA,K08-FA-205,23061.23941574
2018,K08-FA,K08-FA-206,0.0
2018,K08-FA,K08-FA-207,0.79751574
2018,K08-FA,K08-FA-302,15006.853679580003
2018,K08-FA,K08-FA-305,21633.97528785
2018,K08-FA,K08-FA-306,5718.022234145001
2018,K08-FC,K08-FA-304,9401.827610745
2018,K08-FC,K08-FA-308,0.4641626
2018,K09ab-A,K09AB-A-02,25167.188383455006
2018,K09ab-A,K09AB-A-03,3787.759865445
2018,K09ab-B,K09AB-B-03,93514.40967159501
2018,K09ab-B,K09AB-B-04,12440.242319834999
2018,K09ab-C,K09AB-B-05,0.0
2018,K09ab-D,K09AB-B-06,4.65006532
2018,K09c-A,K09C-A-02,0.0
2018,K09c-A,K09C-A-04,4800.79579486
2018,K09c-A,K09C-A-05,307.025626345
2018,K12-B,K12-B-02,25674.130951449995
2018,K12-B,K12-B-05,760.0261707300001
2018,K12-B,K12-B-06,0.0
2018,K12-B,K12-B-07,21498.023117225
2018,K12-B,K12-B-08,0.0
2018,K12-B9,K12-B-09,539.630164185
2018,K12-B9,K12-B-10,9872.08656453
2018,K12-B9,K12-B-11,20717.83013644
2018,K12-B9,K15-FG-106,29090.884595800006
2018,K12-D,K12-D-02,4389.74394545
2018,K12-D,K12-D-03,28791.373129000003
2018,K12-G,K12-G-02,47694.066935434996
2018,K12-G,K12-G-03,23253.540926005
2018,K12-G,K12-G-04,5331.4370283299995
2018,K12-G,K12-G-05,41701.137017035
2018,K12-G,K12-G-06,38305.137770395
2018,K12-G,K12-G-07,5027.8113930300005
2018,K12-G,K12-G-08,7626.81391785
2018,K12-G,K12-G-09,4745.18278589
2018,K12-H (K12-S2 & K12-D5),K12-D-05,0.20043385
2018,K12-K,K12-K-02,0.0
2018,K14-FA,K14-FA-102,0.0
2018,K14-FA,K14-FA-106,0.0
2018,K14-FA,K14-FA-107,1.23847021
2018,K14-FB,K14-FB-101,20720.160443675002
2018,K14-FB,K14-FB-102,22757.357436095
2018,K15-FA,K15-FA-101,51152.67855207
2018,K15-FA,K15-FA-102,6760.520884595
2018,K15-FA,K15-FA-103,9955.857364680001
2018,K15-FA,K15-FA-106,10961.143888505
2018,K15-FB,K15-FB-101,72407.94357458
2018,K15-FB,K15-FB-102,722.05767005
2018,K15-FB,K15-FB-104,28391.667945330002
2018,K15-FB,K15-FB-106,53677.259988385
2018,K15-FC,K15-FC-102,0.0
2018,K15-FC,K15-FC-103,5054.457491015
2018,K15-FC,K15-FC-104,0.0
2018,K15-FE,K15-FA-107,15090.636083795001
2018,K15-FG,K15-FG-101,15962.135122575
2018,K15-FG,K15-FG-102,16420.805835085
2018,K15-FG,K15-FG-103,18975.296221480003
2018,K15-FG,K15-FG-104,6664.363272515
2018,K15-FH,K14-FA-108,175616.41130039
2018,K15-FI,K15-FB-109,57066.344267199995
2018,K15-FJ,K15-FK-104,11313.435917499999
2018,K15-FK,K15-FK-102,57393.99453671001
2018,K15-FK,K15-FK-105,4720.27413291
2018,K15-FL,K15-FG-105,11262.77256971
2018,K15-FM,K15-FK-103,12632.336011845002
2018,K15-FN,K15-FA-108,28.401476545
2018,K15-FO,K15-FB-107,3508.314991775
2018,K15-FP,K15-FB-108,28828.612683414998
2018,K17-FA,K17-FA-101,67972.934281395
2018,K17-FA,K17-FA-102,17839.844790720002
2018,K18-Golf,K18-G-02,74346.13679425001
2018,K18-Golf,K18-G-04,52584.599074770005
2018,Kiel-Windeweer,KIEL WINDEWEER-01,219.206062425
2018,Kiel-Windeweer,KIEL WINDEWEER-02,24472.827506730006
2018,Kollum,KOLLUMERPOMP-03,20787.624367755
2018,Kollum,KOLLUMERPOMP-04,12710.256253405001
2018,Kollum-Noord,KOLLUMERPOMP-01,90390.589044105
2018,Kommerzijl,KRABBUREN-03,22956.365041015004
2018,Kommerzijl,LAUWERZIJL-01,12127.284906445
2018,Kommerzijl,LAUWERZIJL-02,2475.07533028
2018,Kommerzijl,LAUWERZIJL-03,20229.996298755002
2018,L01-A,L04-PN-01,18386.98278496
2018,L02-FA,L02-FA-101,8144.128410124999
2018,L02-FA,L02-FA-102,24508.427723235007
2018,L02-FA,L02-FA-103,40414.936122945
2018,L02-FB,L02-FA-104,255269.640849515
2018,L02-FB,L02-FA-105,1216.790651835
2018,L04-A,L04-A-03,0.0
2018,L04-A,L04-A-04,18069.93863086
2018,L04-A,L04-A-05,1531.18591437
2018,L04-A,L04-A-06,20269.899513545
2018,L04-D,L04-A-07,1489.2952397200002
2018,L04-F,L04-PN-04,2503.4124570100003
2018,L04-I,L04-PN-02,13975.93799583
2018,L05-B,L05-B-03,66622.80026373001
2018,L05-C,L05-C-02,7124.852658485
2018,L05-C,L05-C-03,24811.190438065
2018,L05a-A,L05-FA-101,53570.27894840501
2018,L05a-A,L05-FA-102,43420.17270037001
2018,L05a-A,L05-FA-103,39224.43606274
2018,L05a-D,L05-D-03,236514.83135727004
2018,L06-B,L06-B-01,199503.16706497502
2018,L07-B,L07-B-05,0.0
2018,L07-B,L07-B-06,0.0
2018,L07-C,L07-C-02,0.0
2018,L07-G,K09AB-AG-01,1.76381788
2018,L07-H,L07-H-02,0.0
2018,L07-H South-East,L07-H-03,0.0
2018,L07-N,L07-N-02,0.0
2018,L08-D,L11B-A-08,40326.70936183501
2018,L08-D,L11B-A-09,12381.827456625
2018,L08-P,L08-P-03,21215.862892344998
2018,L09-FA,L09-FA-101,71836.60794007
2018,L09-FB,L09-FB-101,16226.482052765
2018,L09-FC,L09-FF-107,0.0
2018,L09-FD,L09-FF-102,0.0
2018,L09-FD,L09-FF-103,7.51310463
2018,L09-FD,L09-FF-108,99180.47523216
2018,L09-FE,L09-FA-102,0.0
2018,L09-FF,L09-FF-105,0.0
2018,L09-FI,L09-FF-106,0.0
2018,L09-FK,L09-FA-103,84725.870609995
2018,L09-FK,L09-FA-106,75861.27323181
2018,L09-FL,L09-FB-102,4129.54705087
2018,L09-FM,L09-FA-105,0.0
2018,L10-CDA,L10-A-01,13271.265324980002
2018,L10-CDA,L10-A-02,6093.75236461
2018,L10-CDA,L10-A-04,3288.780850785
2018,L10-CDA,L10-A-05,179.935796635
2018,L10-CDA,L10-A-08,69.790011655
2018,L10-CDA,L10-A-11,3001.5644183100003
2018,L10-CDA,L10-B-02,14348.689046335003
2018,L10-CDA,L10-B-03,148.47084693
2018,L10-CDA,L10-B-04,15323.449494805
2018,L10-CDA,L10-B-05,0.0
2018,L10-CDA,L10-B-06,0.0
2018,L10-CDA,L10-B-08,1557.5524598800002
2018,L10-CDA,L10-E-02,7169.212889150001
2018,L10-CDA,L10-E-03,8663.243642304999
2018,L10-CDA,L10-E-05,11491.983445995
2018,L10-CDA,L10-E-06,823.16916297
2018,L10-CDA,L10-E-08,1190.369250745
2018,L10-CDA,L10-F-02,9048.348802375
2018,L10-CDA,L10-F-03,33076.44735323501
2018,L10-CDA,L10-F-04,1366.90611125
2018,L10-CDA,L10-F-05,52.21196301
